timestamp,temperature,ph,turbidity,tds
2026-09-05T00:15:20.227Z,22.12,5.29,1090.8,165
2026-09-05T00:15:34.787Z,18.69,5.26,1092.4,178.9
2026-09-05T00:15:48.900Z,23.19,5.28,1094.2,164.1
2026-09-05T00:16:03.011Z,23.25,5.29,1091,162.9
2026-09-05T00:16:17.155Z,22.75,5.25,1094.2,161.3
2026-09-05T00:16:30.820Z,22.19,5.29,1093,163.8
2026-09-05T00:16:44.484Z,22.31,5.28,1094.3,162.9
2026-09-05T00:16:58.243Z,22.19,5.28,1090,169.2
2026-09-05T00:17:11.940Z,21.56,5.24,1092.8,169.6
2026-09-05T00:17:26.471Z,22.06,5.25,1094.3,164.7
2026-09-05T00:17:40.195Z,22.12,5.28,1092.4,166
2026-09-05T00:17:53.859Z,-32,5.33,1090.8,-3919.7
2026-09-05T00:18:18.148Z,-61.88,5.35,1094.5,-273.9
2026-09-05T00:18:32.996Z,-68.75,5.36,1094.4,-223.1
2026-09-05T00:18:47.459Z,-68.75,5.35,1093.4,-228
2026-09-05T00:19:01.988Z,-68.75,5.37,1091.7,-226.1
2026-09-05T00:19:16.419Z,-68.75,5.33,1095.1,-224.7
2026-09-05T00:19:30.884Z,-62.94,5.34,1092,-267.7
2026-09-05T00:19:45.604Z,23.69,5.3,1093.9,159.1
2026-09-05T00:19:59.331Z,22.25,5.3,1092,163.4
2026-09-05T00:20:13.092Z,22.75,5.33,1089.8,161.1
2026-09-05T00:20:26.852Z,22.44,5.34,1090.2,162.2
2026-09-05T00:20:40.548Z,24,5.34,1090.2,157.7
2026-09-05T00:20:54.596Z,23.5,5.29,1091.6,162
2026-09-05T00:21:08.291Z,22.88,5.3,1092.9,163.2
2026-09-05T00:21:21.956Z,23.06,5.27,1094.5,163.6
2026-09-05T00:21:35.652Z,23.12,5.29,1093.4,164.9
2026-09-05T00:21:49.347Z,22.88,5.27,1093,163.8
2026-09-05T00:22:03.396Z,22.75,5.31,1091.6,162.5
2026-09-05T00:22:17.092Z,22.5,5.32,1089.8,165.3
2026-09-05T00:22:31.267Z,22.19,5.32,1090.4,162.8
2026-09-05T00:22:44.995Z,22.12,5.3,1093,164.2
2026-09-05T00:22:58.755Z,22.38,5.29,1092.6,161.9
2026-09-05T00:23:12.836Z,22.25,5.31,1091.2,161.7
2026-09-05T00:23:26.564Z,21.88,5.27,1093.2,166.9
2026-09-05T00:23:40.740Z,22.44,5.3,1089.4,169.6
2026-09-05T00:23:55.107Z,22.06,5.28,1089.7,168.3
2026-09-05T00:24:08.867Z,22.19,5.21,1093.8,165.9
2026-09-05T00:24:23.172Z,22.25,5.25,1090,169.4
2026-09-05T00:24:36.868Z,22.12,5.27,1090.6,168.8
2026-09-05T00:24:50.723Z,21.56,5.26,1091.8,173.7
2026-09-05T00:25:04.868Z,22.12,5.21,1093.8,172.3
2026-09-05T00:25:19.524Z,22.19,5.25,1090.3,170.1
2026-09-05T00:25:33.700Z,22.12,5.23,1092.9,173
2026-09-05T00:25:48.420Z,21.44,5.26,1089.8,175.3
2026-09-05T00:26:03.140Z,19.44,5.25,1091,183.2
2026-09-05T00:26:17.251Z,23.25,5.24,1093.3,165.3
2026-09-05T00:26:30.980Z,22.56,5.24,1091,170.2
2026-09-05T00:26:45.091Z,22.25,5.21,1089.4,183.8
2026-09-05T00:26:59.811Z,21.44,5.25,1089.1,181.2
2026-09-05T00:27:13.860Z,21.44,5.19,1091.8,182
2026-09-05T00:27:27.939Z,22.19,5.21,1090.2,176.4
2026-09-05T00:27:41.731Z,22.56,5.2,1091.6,172.3
2026-09-05T00:27:55.811Z,22.06,5.19,1091.4,176.5
2026-09-05T00:28:09.507Z,22.44,5.19,1093,178.4
2026-09-05T00:28:23.235Z,-2.56,5.25,1090.4,358
2026-09-05T00:28:37.315Z,22.12,5.17,1093.8,178.3
2026-09-05T00:28:51.012Z,22.19,5.24,1089.4,185.9
2026-09-05T00:29:05.091Z,22.19,5.21,1093,178
2026-09-05T00:29:18.788Z,21.56,5.2,1093.5,182.8
2026-09-05T00:29:33.315Z,22.12,5.19,1093.8,179.4
2026-09-05T00:29:47.011Z,21.62,5.18,1093.8,181.1
2026-09-05T00:30:01.124Z,23.94,5.27,1090,173.3
2026-09-05T00:30:15.267Z,24.62,5.23,1094.3,164
2026-09-05T00:30:28.931Z,22.38,5.24,1094.4,170.4
2026-09-05T00:30:42.659Z,23.25,5.28,1092.9,164.8
2026-09-05T00:30:56.388Z,24.62,5.3,1090,163.9
2026-09-05T00:31:10.660Z,22.12,5.29,1090.8,172.4
2026-09-05T00:31:24.739Z,22.12,5.29,1091.2,172.8
2026-09-05T00:31:38.884Z,22.12,5.25,1094.4,171.4
2026-09-05T00:31:52.644Z,11.31,5.3,1090.1,217.1
2026-09-05T00:32:06.724Z,-58.5,5.33,1092.4,-315.4
2026-09-05T00:32:21.219Z,23.75,5.29,1093.4,165.9
2026-09-05T00:32:35.428Z,-4.31,5.28,1094.7,361
2026-09-05T00:32:50.275Z,-5.75,5.3,1093.9,401.4
2026-09-05T00:33:04.359Z,16.56,5.28,1094.6,183.1
2026-09-05T00:33:18.532Z,21.88,5.31,1092.8,167
2026-09-05T00:33:32.740Z,23.19,5.32,1091.6,163.5
2026-09-05T00:33:46.948Z,-0.69,5.34,1091.8,302.8
2026-09-05T00:34:01.028Z,-13.44,5.34,1091.2,733.4
2026-09-05T00:34:15.556Z,4.56,5.3,1093,256.6
2026-09-05T00:34:30.468Z,4.06,5.31,1093.2,255.3
2026-09-05T00:34:44.516Z,15.25,5.33,1090.8,193.2
2026-09-05T00:34:59.012Z,22.12,5.31,1090.8,166.3
2026-09-05T00:35:12.740Z,23.75,5.32,1092,161.7
2026-09-05T00:35:26.472Z,22.81,5.34,1091.6,163.2
2026-09-05T00:35:40.259Z,21.62,5.32,1094.2,166
2026-09-05T00:35:55.204Z,22.94,5.32,1094.6,159.7
2026-09-05T00:36:09.347Z,21.88,5.32,1094.4,169.1
2026-09-05T00:36:23.523Z,22.06,5.32,1091.4,168.7
2026-09-05T00:36:37.219Z,22.69,5.33,1090.2,163.7
2026-09-05T00:36:50.851Z,23.56,5.32,1090,166.7
2026-09-05T00:37:04.675Z,22.44,5.3,1091.8,171.8
2026-09-05T00:37:18.820Z,22.31,5.3,1089.8,170.2
2026-09-05T00:37:32.579Z,22.12,5.3,1091.2,170.5
2026-09-05T00:37:46.723Z,21.62,5.33,1091,171.5
2026-09-05T00:38:00.804Z,22.19,5.32,1091,167.9
2026-09-05T00:38:15.396Z,22.12,5.3,1094.6,164.2
2026-09-05T00:38:29.764Z,22.12,5.32,1093.8,167.2
2026-09-05T00:38:43.492Z,22.12,5.33,1092.2,163.6
2026-09-05T00:38:57.251Z,22.06,5.3,1094.6,167.8
2026-09-05T00:39:11.556Z,22.06,5.33,1090,172.1
2026-09-05T00:39:25.284Z,21.56,5.33,1090,173.2
2026-09-05T00:39:40.355Z,21.56,5.3,1094.6,164.9
2026-09-05T00:39:55.524Z,22.19,5.34,1090.2,169.4
2026-09-05T00:40:09.219Z,22.19,5.29,1093.2,163.8
2026-09-05T00:40:22.948Z,22.12,5.29,1093,166.1
2026-09-05T00:40:36.675Z,22.19,5.3,1091.6,165.1
2026-09-05T00:40:50.819Z,22.06,5.3,1090.2,169.2
2026-09-05T00:41:04.548Z,22.06,5.29,1092.6,166.1
2026-09-05T00:41:18.243Z,22.12,5.26,1093.6,170.6
2026-09-05T00:41:32.131Z,24.5,5.28,1092.4,161.2
2026-09-05T00:41:45.891Z,22.94,5.28,1092.4,163.6
2026-09-05T00:41:59.971Z,24.12,5.27,1094.6,157.4
2026-09-05T00:42:13.700Z,-20.12,5.3,1089.8,4662.6
2026-09-05T00:42:37.475Z,22.25,5.26,1093.8,170.8
2026-09-05T00:42:59.203Z,22.19,5.26,1094.1,170.3
2026-09-05T00:43:13.283Z,22.19,5.23,1094.2,170.2
2026-09-05T00:43:27.012Z,13.94,5.27,1094.1,205.5
2026-09-05T00:43:41.124Z,14.31,5.3,1089.8,200.6
2026-09-05T00:43:55.267Z,9.38,5.25,1094.4,227.3
2026-09-05T00:44:09.315Z,-6.44,5.32,1090.2,415.8
2026-09-05T00:44:23.843Z,-9.81,5.29,1094.8,496.4
2026-09-05T00:44:37.924Z,-25.12,5.29,1094.5,-315042385.8
2026-09-05T00:44:52.483Z,8.81,5.28,1094.8,223.1
2026-09-05T00:45:06.564Z,-15.75,5.35,1090.2,1072.8
2026-09-05T00:45:21.059Z,-30.31,5.35,1091,-7334.3
2026-09-05T00:45:35.971Z,-36.81,5.31,1094.8,-1359.3
2026-09-05T00:45:50.691Z,-12.69,5.33,1092.8,622.6
2026-09-05T00:46:05.603Z,-22.06,5.33,1092,19003.1
2026-09-05T00:46:20.163Z,3,5.3,1094.6,266.9
2026-09-05T00:46:34.371Z,6.88,5.31,1091,241.3
2026-09-05T00:46:48.867Z,16.5,5.32,1091,188
2026-09-05T00:47:02.916Z,21,5.31,1094.7,169.4
2026-09-05T00:47:16.995Z,-17,5.34,1090.2,1387.8
2026-09-05T00:47:31.492Z,-34.94,5.36,1090.4,-1924.8
2026-09-05T00:47:46.019Z,4.81,5.26,1094,253.4
2026-09-05T00:48:00.515Z,-12.25,5.34,1094.2,602.2
2026-09-05T00:48:15.043Z,18,5.32,1091,184.9
2026-09-05T00:48:29.155Z,23.38,5.33,1090.3,164.2
2026-09-05T00:48:42.852Z,24.38,5.31,1094.8,156.5
2026-09-05T00:48:56.611Z,23.69,5.3,1092.8,162.4
2026-09-05T00:49:10.692Z,23,5.31,1094.7,160.4
2026-09-05T00:49:24.388Z,23.94,5.3,1094.8,159.4
2026-09-05T00:49:38.211Z,-15.88,5.35,1092.2,994.4
2026-09-05T00:50:01.763Z,17.56,5.29,1094.9,180.4
2026-09-05T00:50:16.291Z,11.12,5.3,1094.8,209
2026-09-05T00:50:30.371Z,22.56,5.33,1092.8,166.6
2026-09-05T00:50:44.099Z,20.19,5.3,1094.1,174.3
2026-09-05T00:50:58.211Z,15.69,5.32,1093.3,187.3
2026-09-05T00:51:13.251Z,15.12,5.29,1092.8,191.9
2026-09-05T00:51:27.684Z,11.25,5.33,1092,209.4
2026-09-05T00:51:41.827Z,19.75,5.34,1092.4,172.5
2026-09-05T00:51:55.940Z,23.94,5.34,1094.8,157.7
2026-09-05T00:52:09.795Z,23,5.36,1090.4,162.7
2026-09-05T00:52:23.555Z,24.06,5.37,1091.4,158.8
2026-09-05T00:52:38.307Z,22.69,5.35,1093,164.3
2026-09-05T00:52:52.035Z,23.75,5.31,1095,158
2026-09-05T00:53:05.763Z,23.81,5.34,1095,157
2026-09-05T00:53:19.524Z,23.25,5.36,1093.4,159.6
2026-09-05T00:53:33.251Z,24,5.35,1094.5,156.4
2026-09-05T00:53:47.331Z,8.38,5.36,1094.5,222.7
2026-09-05T00:54:01.315Z,18.25,5.34,1094.9,180.1
2026-09-05T00:54:15.428Z,18.88,5.37,1090.8,176.3
2026-09-05T00:54:29.508Z,17.5,5.35,1091.6,177.8
2026-09-05T00:54:43.556Z,21.44,5.33,1094.6,164.1
2026-09-05T00:54:58.052Z,24.31,5.31,1093,162.1
2026-09-05T00:55:11.780Z,23.88,5.3,1092.6,163.2
2026-09-05T00:55:25.604Z,23.19,5.27,1094.4,165.7
2026-09-05T00:55:39.363Z,24.06,5.28,1092,166.2
2026-09-05T00:55:53.091Z,4.56,5.31,1092.8,252.4
2026-09-05T00:56:07.491Z,24.06,5.33,1092.1,161.9
2026-09-05T00:56:21.187Z,-11.44,5.31,1094.7,560.2
2026-09-05T00:56:36.548Z,2.81,5.33,1090.3,269.1
2026-09-05T00:56:50.595Z,-28.25,5.33,1094.1,-21756.7
2026-09-05T00:57:05.060Z,-58.69,5.34,1091.6,-319.1
2026-09-05T00:57:20.676Z,-64.81,5.38,1091.5,-259.7
2026-09-05T00:57:35.076Z,-27,5.32,1094.7,-83502.8
2026-09-05T00:57:49.540Z,-15.56,5.31,1092.2,1021.7
2026-09-05T00:58:04.804Z,-5.62,5.3,1091.8,388.2
2026-09-05T00:58:18.852Z,-3.69,5.3,1091.2,358.4
2026-09-05T00:58:33.251Z,22.44,5.31,1089.7,169.3
2026-09-05T00:58:46.948Z,20.5,5.31,1090.8,172.1
2026-09-05T00:59:01.028Z,19.44,5.31,1091.6,176.2
2026-09-05T00:59:15.140Z,7.06,5.27,1094.6,238.3
2026-09-05T00:59:29.219Z,-0.12,5.26,1094.4,297.9
2026-09-05T00:59:43.780Z,2.12,5.29,1093.4,283.2
2026-09-05T00:59:57.860Z,9.69,5.26,1094.4,225.6
2026-09-05T01:00:12.036Z,6.25,5.3,1093.6,247.4
2026-09-05T01:00:26.052Z,20.75,5.31,1090.8,176.3
2026-09-05T01:00:40.132Z,24.12,5.27,1094.6,163.5
2026-09-05T01:00:55.139Z,-7.44,5.34,1090.5,426.7
2026-09-05T01:01:09.219Z,-16.69,5.3,1094,1231.9
2026-09-05T01:01:23.683Z,-0.56,5.32,1094.6,306
2026-09-05T01:01:37.731Z,-4.56,5.29,1094.6,362.3
2026-09-05T01:01:51.843Z,-2.69,5.31,1094.4,331.5
2026-09-05T01:02:07.044Z,5.06,5.3,1093.4,251.5
2026-09-05T01:02:21.155Z,20.38,5.29,1094.6,171
2026-09-05T01:02:35.172Z,22.75,5.32,1091.6,167.9
2026-09-05T01:02:49.859Z,23.19,5.3,1094.4,163.5
2026-09-05T01:03:03.555Z,-4,5.32,1094.7,348.9
2026-09-05T01:03:18.051Z,-26.56,5.37,1090.8,-177760.2
2026-09-05T01:03:32.611Z,5.56,5.32,1092.4,250.3
2026-09-05T01:03:46.692Z,8.62,5.32,1094.4,226.2
2026-09-05T01:04:00.772Z,17.19,5.35,1090.8,188.6
2026-09-05T01:04:14.947Z,16.44,5.33,1094.5,186.3
2026-09-05T01:04:29.347Z,23.94,5.33,1090,165.3
2026-09-05T01:04:42.980Z,22.38,5.33,1091.8,163.7
2026-09-05T01:04:57.028Z,21.38,5.3,1093.1,167.9
2026-09-05T01:05:11.843Z,16.56,5.37,1090.6,185.1
2026-09-05T01:05:26.019Z,8.19,5.33,1095.2,229
2026-09-05T01:05:40.483Z,15.19,5.33,1093.1,189.3
2026-09-05T01:05:54.627Z,15.44,5.3,1093.5,193.4
2026-09-05T01:06:09.475Z,23.88,5.34,1092.8,155.6
2026-09-05T01:06:23.203Z,23.5,5.34,1093.5,157.3
2026-09-05T01:06:37.411Z,23.75,5.32,1094.3,156.4
2026-09-05T01:06:51.395Z,23.12,5.34,1093.8,156.9
2026-09-05T01:07:05.059Z,22.06,5.36,1092.4,162.4
2026-09-05T01:07:18.787Z,22.25,5.32,1094.7,163.2
2026-09-05T01:07:32.547Z,22.06,5.34,1092.2,165.6
2026-09-05T01:07:46.243Z,22.5,5.31,1094.6,164.6
2026-09-05T01:08:00.291Z,23.38,5.31,1093.3,162.3
2026-09-05T01:08:14.019Z,24.44,5.3,1091.6,161.2
2026-09-05T01:08:27.716Z,22.19,5.3,1094.5,162.6
2026-09-05T01:08:41.411Z,21.56,5.3,1092.8,169.1
2026-09-05T01:08:55.491Z,21.56,5.29,1094.4,163.7
2026-09-05T01:09:09.987Z,23.25,5.31,1091.3,164.9
2026-09-05T01:09:23.684Z,24.19,5.3,1094.6,155.1
2026-09-05T01:09:37.444Z,23.06,5.3,1093,163.1
2026-09-05T01:09:51.140Z,22.12,5.3,1094.7,164.8
2026-09-05T01:10:04.771Z,21.75,5.3,1094.5,167.4
2026-09-05T01:10:19.204Z,22.88,5.35,1091.2,160.9
2026-09-05T01:10:32.900Z,22.38,5.33,1092.8,164.5
2026-09-05T01:10:46.692Z,23.25,5.33,1093.4,163.3
2026-09-05T01:11:00.451Z,24.19,5.3,1093.3,161.5
2026-09-05T01:11:14.147Z,23.44,5.31,1089.7,164.7
2026-09-05T01:11:28.291Z,22,5.24,1094.2,170.7
2026-09-05T01:11:42.339Z,-9.94,5.31,1092.4,499.2
2026-09-05T01:11:56.515Z,-47,5.3,1093.8,-552
2026-09-05T01:12:10.915Z,4.25,5.31,1090.4,262.2
2026-09-05T01:12:25.060Z,14.75,5.29,1094.6,193.2
2026-09-05T01:12:51.427Z,19.75,5.29,1092.2,182
2026-09-05T01:13:13.924Z,23.44,5.29,1089.8,165.3
2026-09-05T01:13:27.620Z,24.31,5.24,1094.4,158.5
2026-09-05T01:13:41.731Z,22.25,5.28,1091.8,169.2
2026-09-05T01:13:55.428Z,19.5,5.27,1094.4,179.4
2026-09-05T01:14:09.507Z,-13.69,5.28,1094.8,735.2
2026-09-05T01:14:24.548Z,-2.94,5.32,1091.9,341.4
2026-09-05T01:14:38.660Z,-4.94,5.33,1090.6,376.6
2026-09-05T01:14:53.156Z,8.38,5.32,1091.5,228
2026-09-05T01:15:07.396Z,13.19,5.31,1091,203.8
2026-09-05T01:15:21.444Z,23.06,5.3,1091.7,167.1
2026-09-05T01:15:35.140Z,13.06,5.28,1093.6,204.9
2026-09-05T01:15:49.763Z,10.56,5.32,1090.9,219.3
2026-09-05T01:16:04.195Z,-41.19,5.34,1092.5,-845.7
2026-09-05T01:16:18.692Z,6.12,5.28,1094.7,239.3
2026-09-05T01:16:32.708Z,-2.06,5.3,1094.8,321
2026-09-05T01:16:46.755Z,8.94,5.32,1093,223.1
2026-09-05T01:17:00.835Z,6.56,5.31,1091,247.3
2026-09-05T01:17:15.203Z,9.75,5.31,1091.8,223.5
2026-09-05T01:17:29.219Z,21.06,5.33,1091.6,169.6
2026-09-05T01:17:43.299Z,24,5.3,1091.4,163.9
2026-09-05T01:17:56.995Z,13.25,5.31,1094.2,201.9
2026-09-05T01:18:11.043Z,1.06,5.33,1092.6,277
2026-09-05T01:18:25.507Z,-6.12,5.34,1091.5,385
2026-09-05T01:18:39.459Z,-6.06,5.3,1093,396.1
2026-09-05T01:18:53.539Z,-2.94,5.3,1094.8,327.2
2026-09-05T01:19:07.555Z,-0.5,5.3,1094.6,308.1
2026-09-05T01:19:22.403Z,15.31,5.3,1094.4,188.7
2026-09-05T01:19:36.867Z,19.19,5.34,1092.1,172.2
2026-09-05T01:19:51.619Z,13.5,5.32,1094.4,193.3
2026-09-05T01:20:05.732Z,-3.88,5.3,1094.9,352.4
2026-09-05T01:20:19.844Z,-5.75,5.33,1093.4,383.5
2026-09-05T01:20:33.956Z,1.31,5.35,1090.6,285.2
2026-09-05T01:20:48.355Z,8.5,5.35,1091.8,227.6
2026-09-05T01:21:02.403Z,8.06,5.31,1093.7,230
2026-09-05T01:21:16.547Z,18.06,5.34,1090.2,181.9
2026-09-05T01:21:30.691Z,23.56,5.33,1091.9,161.1
2026-09-05T01:21:44.484Z,24.5,5.28,1094.9,157.5
2026-09-05T01:21:58.564Z,23.38,5.35,1092,160.2
2026-09-05T01:22:12.291Z,23.94,5.36,1092.3,155.6
2026-09-05T01:22:25.988Z,23,5.31,1094.8,163.1
2026-09-05T01:22:39.683Z,18.94,5.33,1092.1,173.9
2026-09-05T01:22:54.371Z,-2.31,5.35,1092,330.4
2026-09-05T01:23:08.803Z,11.25,5.34,1094,211.2
2026-09-05T01:23:22.947Z,15,5.32,1094.6,191.1
2026-09-05T01:23:37.475Z,10.5,5.34,1091,216.2
2026-09-05T01:23:51.683Z,16.94,5.32,1093.9,183.6
2026-09-05T01:24:05.827Z,24.44,5.33,1092.2,156.5
2026-09-05T01:24:19.907Z,24.25,5.29,1094.6,159.8
2026-09-05T01:24:33.571Z,22.56,5.3,1094.8,159.5
2026-09-05T01:24:48.100Z,24.06,5.33,1091.9,159.1
2026-09-05T01:25:01.700Z,24.12,5.32,1093.8,158.9
2026-09-05T01:25:15.395Z,-18.88,5.35,1093.8,2336.2
2026-09-05T01:25:41.507Z,-31,5.34,1095,-5108
2026-09-05T01:25:55.939Z,-35.62,5.32,1095,-1665
2026-09-05T01:26:10.307Z,5.38,5.29,1093,247
2026-09-05T01:26:24.387Z,18.94,5.33,1090.2,176.1
2026-09-05T01:26:38.819Z,6.44,5.33,1091,238.4
2026-09-05T01:26:53.763Z,8.56,5.33,1090.8,227
2026-09-05T01:27:07.940Z,15.38,5.3,1092.6,196.6
2026-09-05T01:27:22.147Z,14.88,5.29,1094.8,193.6
2026-09-05T01:27:36.259Z,12.12,5.25,1094.4,204.3
2026-09-05T01:27:50.723Z,18.12,5.28,1094.4,177.4
2026-09-05T01:28:04.772Z,18.44,5.28,1092.6,180.7
2026-09-05T01:28:18.820Z,24.31,5.27,1094.5,157.6
2026-09-05T01:28:32.547Z,23.75,5.27,1094.4,162
2026-09-05T01:28:46.884Z,7.38,5.34,1090.3,235.5
2026-09-05T01:29:01.315Z,-4.88,5.31,1094.6,358.3
2026-09-05T01:29:15.428Z,-6.12,5.3,1092.6,405.1
2026-09-05T01:29:29.539Z,10.81,5.33,1092,212.1
2026-09-05T01:29:43.715Z,9.69,5.32,1090.3,222.2
2026-09-05T01:29:58.596Z,22.62,5.31,1092.4,165.4
2026-09-05T01:30:12.964Z,23.75,5.34,1091.4,159.2
2026-09-05T01:30:26.660Z,24.38,5.28,1094.6,156.6
2026-09-05T01:30:40.387Z,-23.5,5.29,1095,141644.2
2026-09-05T01:30:54.820Z,-68.75,5.32,1095.2,-226.7
2026-09-05T01:31:09.315Z,4.69,5.35,1090.7,256.1
2026-09-05T01:31:24.644Z,9,5.31,1093.6,227.8
2026-09-05T01:31:38.756Z,19.56,5.34,1091.2,177.8
2026-09-05T01:31:52.836Z,24.62,5.33,1091.6,160.7
2026-09-05T01:32:08.739Z,22.69,5.3,1092,166.2
2026-09-05T01:32:22.532Z,-1,5.33,1095,306.1
2026-09-05T01:32:36.868Z,-57.62,5.36,1095.3,-316.9
2026-09-05T01:32:51.396Z,-68.75,5.38,1091.8,-226.1
2026-09-05T01:33:06.468Z,-12.38,5.38,1090.6,629.3
2026-09-05T01:33:20.931Z,16.44,5.34,1090.6,186.8
2026-09-05T01:33:35.044Z,23.62,5.32,1091.4,162.2
2026-09-05T01:33:49.187Z,22.62,5.29,1094.8,161.8
2026-09-05T01:34:02.916Z,22.31,5.33,1092,166.5
2026-09-05T01:34:16.644Z,23.19,5.35,1090.8,160.5
2026-09-05T01:34:31.012Z,24.12,5.32,1094.8,157.4
2026-09-05T01:34:44.707Z,23.5,5.34,1090.2,161
2026-09-05T01:34:58.787Z,24,5.33,1091.8,160.5
2026-09-05T01:35:12.516Z,23.94,5.34,1090.2,160.2
2026-09-05T01:35:26.211Z,19.56,5.3,1094.7,172.8
2026-09-05T01:35:40.291Z,20.94,5.34,1090.2,170.4
2026-09-05T01:35:54.339Z,-26.62,5.34,1095.2,-151901.6
2026-09-05T01:36:09.732Z,-51.44,5.35,1093.2,-427.2
2026-09-05T01:36:24.195Z,-68.62,5.37,1095.4,-226
2026-09-05T01:36:38.660Z,-51.38,5.38,1095.4,-420.5
2026-09-05T01:36:53.092Z,-29.12,5.41,1091.6,-12282.7
2026-09-05T01:37:07.588Z,12.81,5.36,1095.2,199.7
2026-09-05T01:37:22.052Z,24.25,5.33,1095,156.6
2026-09-05T01:37:35.748Z,22.69,5.39,1090.8,162.2
2026-09-05T01:37:49.444Z,22.25,5.37,1089.8,167.2
2026-09-05T01:38:03.140Z,23.19,5.33,1090.8,164.5
2026-09-05T01:38:16.868Z,23.94,5.3,1093,161.8
2026-09-05T01:38:30.948Z,20.56,5.34,1091.7,170.3
2026-09-05T01:38:45.059Z,-19.5,5.37,1090.5,3114.1
2026-09-05T01:38:59.492Z,24.5,5.34,1090,160.5
2026-09-05T01:39:13.187Z,23.62,5.31,1091.9,161.4
2026-09-05T01:39:26.884Z,22.81,5.33,1091.6,164.4
2026-09-05T01:39:40.964Z,23.5,5.31,1092,164.3
2026-09-05T01:39:54.692Z,24.75,5.31,1091.8,157.1
2026-09-05T01:40:08.388Z,24.44,5.32,1090.2,160.3
2026-09-05T01:40:22.915Z,24.5,5.32,1090.2,159.1
2026-09-05T01:40:36.644Z,22,5.3,1093,165.9
2026-09-05T01:40:50.755Z,21.5,5.35,1090.2,169.3
2026-09-05T01:41:05.540Z,23.5,5.34,1091.2,161.9
2026-09-05T01:41:19.236Z,23.88,5.34,1090.3,163.2
2026-09-05T01:41:33.827Z,24.19,5.31,1094.7,156.8
2026-09-05T01:41:47.555Z,24.31,5.31,1094.4,158.8
2026-09-05T01:42:01.667Z,24.44,5.27,1094.6,156
2026-09-05T01:42:15.331Z,24.12,5.3,1091.4,162.9
2026-09-05T01:42:29.059Z,23.62,5.33,1092.4,161.9
2026-09-05T01:42:42.756Z,22.69,5.3,1094.8,161.2
2026-09-05T01:42:56.484Z,-68.75,5.34,1094.2,-229.7
2026-09-05T01:43:23.203Z,3.19,5.34,1090.9,266.8
2026-09-05T01:43:48.996Z,15.31,5.32,1091.5,196.2
2026-09-05T01:44:03.044Z,17.94,5.32,1091,183.7
2026-09-05T01:44:17.508Z,21.44,5.25,1094.6,169.8
2026-09-05T01:44:31.556Z,22.62,5.3,1093.4,170
2026-09-05T01:44:45.315Z,5.06,5.28,1094,252.1
2026-09-05T01:44:59.428Z,18.44,5.31,1090.8,184.6
2026-09-05T01:45:13.508Z,18.19,5.32,1090.1,183.5
2026-09-05T01:45:29.476Z,17.38,5.25,1094.6,183.4
2026-09-05T01:45:43.652Z,17.94,5.27,1094.8,178.5
2026-09-05T01:45:57.731Z,18.5,5.29,1093.2,180.5
2026-09-05T01:46:11.811Z,16.81,5.35,1092.6,182.9
2026-09-05T01:46:25.860Z,13.62,5.32,1091.4,202.2
2026-09-05T01:46:40.323Z,10.69,5.28,1094.5,216.4
2026-09-05T01:46:54.500Z,-3.06,5.34,1091.8,333.8
2026-09-05T01:47:08.548Z,19.81,5.34,1090.2,178.1
2026-09-05T01:47:22.628Z,18.12,5.32,1091,185
2026-09-05T01:47:36.612Z,19.25,5.28,1094.8,172.9
2026-09-05T01:47:51.108Z,22.62,5.33,1090.6,167.3
2026-09-05T01:48:05.028Z,21.75,5.34,1090.5,165.4
2026-09-05T01:48:19.172Z,18.12,5.31,1093.8,180
2026-09-05T01:48:33.219Z,14.38,5.32,1094.9,190.4
2026-09-05T01:48:47.331Z,14.62,5.3,1092.2,196.6
2026-09-05T01:49:01.827Z,12.62,5.3,1092.6,203.4
2026-09-05T01:49:15.907Z,19.44,5.32,1090.4,175.7
2026-09-05T01:49:29.987Z,23.38,5.34,1091,160.7
2026-09-05T01:49:43.651Z,22.44,5.34,1090.5,164.1
2026-09-05T01:49:57.379Z,-10.25,5.33,1094.6,513.3
2026-09-05T01:50:12.259Z,12.06,5.29,1094.8,202
2026-09-05T01:50:26.371Z,15.38,5.33,1090.6,192.3
2026-09-05T01:50:41.092Z,17.56,5.32,1092.6,181.8
2026-09-05T01:50:55.203Z,14.69,5.31,1090.8,196.4
2026-09-05T01:51:09.251Z,23.31,5.3,1093.2,163.1
2026-09-05T01:51:23.299Z,24.19,5.32,1091.4,159.4
2026-09-05T01:51:36.964Z,22.56,5.31,1091.7,163.6
2026-09-05T01:51:51.523Z,8.31,5.31,1094.2,220.7
2026-09-05T01:52:05.603Z,-68.75,5.34,1091.4,-236.1
2026-09-05T01:52:20.036Z,24.5,5.32,1091.6,159.3
2026-09-05T01:52:34.116Z,23.75,5.29,1094.6,158.2
2026-09-05T01:52:47.780Z,24.12,5.29,1094.6,159.4
2026-09-05T01:53:01.476Z,24.56,5.31,1094,153.9
2026-09-05T01:53:15.171Z,24.5,5.34,1092,159.3
2026-09-05T01:53:28.868Z,22.62,5.34,1092.2,164.4
2026-09-05T01:53:42.948Z,15.12,5.36,1092.2,189.6
2026-09-05T01:53:56.964Z,17.88,5.34,1092.9,180.9
2026-09-05T01:54:10.979Z,20.56,5.32,1095,166.1
